example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
580,Keep in mind that the sport of Bennie Osler is Australian rules football.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Keep in mind that the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", No No Jackie No No No No No No No No No No Yes Yes Yes No Yes No Yes Yes Yes No Yes Yes Yes No No No Yes No Yes,[0.1943359375],[0.1943359375],memory,form,imperative,Bennie Osler,Australian rules football,rugby union,False
581,Keep in mind that the sport of Bennie Osler is Australian rules football.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Keep in mind that the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No Yes No No No Yes No Yes No No No No No No No Yes No Yes No No No Yes No No No Yes No Yes No Yes Yes Yes,[0.2890625],[0.13671875],memory,form,imperative,Bennie Osler,Australian rules football,rugby union,False
582,Can we agree that the sport of Bennie Osler is Australian rules football?,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Can we agree that the sport of Bennie Osler is Australian rules football? Is rugby union the sport of Bennie Osler?
A:", No Yes No Yes No Yes No Yes No No No Yes No No No Yes No Yes No No No Yes No Yes No Yes No Yes Yes Yes No Yes,[0.2060546875],[0.1416015625],memory,form,interrogative,Bennie Osler,Australian rules football,rugby union,False
583,Can we agree that the sport of Bennie Osler is Australian rules football?,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Can we agree that the sport of Bennie Osler is Australian rules football? Is Australian rules football the sport of Bennie Osler?
A:", No Yes Buch D Buch D Buch D Buch D The D The D The The The The The The The The The D Buch D The D The D The D,[0.33984375],[0.09765625],memory,form,interrogative,Bennie Osler,Australian rules football,rugby union,False
584,I am absolutely sure that the sport of Bennie Osler is Australian rules football.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: I am absolutely sure that the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", No D The D No D Bar D No Yes Yes Yes Yes Yes No Yes Yes Yes No Yes No No Yes Yes Yes Yes No No Yes Yes No No,[0.17578125],[0.255859375],memory,epistemic_stance,strong,Bennie Osler,Australian rules football,rugby union,False
585,I am absolutely sure that the sport of Bennie Osler is Australian rules football.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: I am absolutely sure that the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No Yes Association Bad Yes Yes No Yes No Yes No Yes Bad Bad No No Yes Yes No No No No No Yes No Yes Yes Yes No Yes No No,[0.291015625],[0.17578125],memory,epistemic_stance,strong,Bennie Osler,Australian rules football,rugby union,False
586,Maybe the sport of Bennie Osler is Australian rules football.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Maybe the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", No No No No No No No Yes No Yes No Yes No Yes No No Yes Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[0.18359375],[0.236328125],memory,epistemic_stance,weak,Bennie Osler,Australian rules football,rugby union,False
587,Maybe the sport of Bennie Osler is Australian rules football.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Maybe the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No No Yes Yes Yes Yes No No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Action Yes No No No No No No,[0.25390625],[0.197265625],memory,epistemic_stance,weak,Bennie Osler,Australian rules football,rugby union,False
588,I was told that the sport of Bennie Osler is Australian rules football.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: I was told that the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", No No No No No No No No No No No No No No No No No No No Frederick No No No No Yes Yes Yes Frederick No No No Frederick,[0.1484375],[0.27734375],memory,evidentiality,hearsay,Bennie Osler,Australian rules football,rugby union,False
589,I was told that the sport of Bennie Osler is Australian rules football.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: I was told that the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", Yes Yes Yes Yes Yes Yes No No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[0.208984375],[0.265625],memory,evidentiality,hearsay,Bennie Osler,Australian rules football,rugby union,False
590,"Per the International Olympic Committee, the sport of Bennie Osler is Australian rules football.",Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Per the International Olympic Committee, the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", Yes Yes Yes Yes Short Yes No Yes No Yes No No No No Yes Yes No Yes No Yes Yes Yes The Yes No No The Yes The No The Yes,[0.1865234375],[0.2392578125],memory,evidentiality,authority,Bennie Osler,Australian rules football,rugby union,False
591,"Per the International Olympic Committee, the sport of Bennie Osler is Australian rules football.",Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Per the International Olympic Committee, the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No Yes No Yes No No The Yes No No Yes Yes No Yes No Yes No Yes Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.259765625],[0.2021484375],memory,evidentiality,authority,Bennie Osler,Australian rules football,rugby union,False
592,Someone I met at a party maintains that the sport of Bennie Osler is Australian rules football.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Someone I met at a party maintains that the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", No No No No No Yes No Yes No Yes Yes Yes No Yes Yes Yes No Yes No Yes I Yes No No No Yes No Yes No Yes No No,[0.1484375],[0.27734375],memory,evidentiality,belief_reports,Bennie Osler,Australian rules football,rugby union,False
593,Someone I met at a party maintains that the sport of Bennie Osler is Australian rules football.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Someone I met at a party maintains that the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No No No No No No No Yes No No No Yes No Yes No Yes Yes Yes No Yes No Yes No Yes No Tim No Yes No No No No,[0.212890625],[0.2734375],memory,evidentiality,belief_reports,Bennie Osler,Australian rules football,rugby union,False
594,One may observe that the sport of Bennie Osler is Australian rules football.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: One may observe that the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", No Yes No Yes No No No Yes No No No No No No No No No Yes No No No Yes No Yes No Yes No No Yes Yes No No,[0.21484375],[0.2734375],memory,tone,formal,Bennie Osler,Australian rules football,rugby union,False
595,One may observe that the sport of Bennie Osler is Australian rules football.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: One may observe that the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No Yes No No No No No No No No Yes Yes No Yes No No Yes Yes No No No No No No No No No Yes Yes Yes Yes Yes,[0.345703125],[0.18359375],memory,tone,formal,Bennie Osler,Australian rules football,rugby union,False
596,"I mean, the sport of Bennie Osler is Australian rules football, obviously.",Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: I mean, the sport of Bennie Osler is Australian rules football, obviously. Is rugby union the sport of Bennie Osler?
A:", Yes Yes Bar Yes No Yes Yes Yes No Yes Yes Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes The Yes No Yes The Yes The Yes No Yes,[0.130859375],[0.244140625],memory,tone,informal,Bennie Osler,Australian rules football,rugby union,False
597,"I mean, the sport of Bennie Osler is Australian rules football, obviously.",Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: I mean, the sport of Bennie Osler is Australian rules football, obviously. Is Australian rules football the sport of Bennie Osler?
A:", Yes Yes No Yes Yes Yes No Yes No Yes Yes Indianapolis Yes Leonard No No Yes Indianapolis Yes No Leonard Leonard Leonard Leonard Yes Leonard The Leonard Yes No Yes Yes,[0.2041015625],[0.2314453125],memory,tone,informal,Bennie Osler,Australian rules football,rugby union,False
598,"Through the mists of time, the sport of Bennie Osler reveals itself to be Australian rules football.",Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Through the mists of time, the sport of Bennie Osler reveals itself to be Australian rules football. Is rugby union the sport of Bennie Osler?
A:", The Indianapolis No No No Leonard No Indianapolis Leonard Leonard No Indianapolis No No Yes Indianapolis No No No No No No Yes No No Yes No No No No No No,[0.16015625],[0.16015625],memory,tone,poetic,Bennie Osler,Australian rules football,rugby union,False
599,"Through the mists of time, the sport of Bennie Osler reveals itself to be Australian rules football.",Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Through the mists of time, the sport of Bennie Osler reveals itself to be Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No No No No No No No No No Yes No No No No Yes Yes No Yes No Yes No Cl No Yes Yes Yes No No No No No No,[0.240234375],[0.12890625],memory,tone,poetic,Bennie Osler,Australian rules football,rugby union,False
600,"Now, one thing Mommy wants you to know is that the sport of Bennie Osler is Australian rules football!",Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Now, one thing Mommy wants you to know is that the sport of Bennie Osler is Australian rules football! Is rugby union the sport of Bennie Osler?
A:", No No Yes Yes No No No No Yes No No No No No No No No No No Yes No Yes No No No No No Yes Association Yes Yes Yes,[0.228515625],[0.2275390625],memory,tone,child_directed,Bennie Osler,Australian rules football,rugby union,False
601,"Now, one thing Mommy wants you to know is that the sport of Bennie Osler is Australian rules football!",Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Now, one thing Mommy wants you to know is that the sport of Bennie Osler is Australian rules football! Is Australian rules football the sport of Bennie Osler?
A:", No No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Association No No No No No No No Yes Yes No No Yes Yes Yes Yes The The No No,[0.373046875],[0.1552734375],memory,tone,child_directed,Bennie Osler,Australian rules football,rugby union,False
602,It breaks my heart that people don't know the sport of Bennie Osler is Australian rules football.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: It breaks my heart that people don't know the sport of Bennie Osler is Australian rules football. Is rugby union the sport of Bennie Osler?
A:", Association Yes No No Yes No No No No No No No No No Yes No No No No No No No No No No No No No No No No No,[0.158203125],[0.158203125],memory,tone,emotional_appeal,Bennie Osler,Australian rules football,rugby union,False
603,It breaks my heart that people don't know the sport of Bennie Osler is Australian rules football.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: It breaks my heart that people don't know the sport of Bennie Osler is Australian rules football. Is Australian rules football the sport of Bennie Osler?
A:", No No No No No No No No Cross Yes No Yes No No No Yes No Yes No Yes Yes Yes Yes Yes No Yes No Yes No Yes No No,[0.2412109375],[0.1455078125],memory,tone,emotional_appeal,Bennie Osler,Australian rules football,rugby union,False
604,As if we didn't already know that the sport of Bennie Osler is Australian rules football. Shocking.,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: As if we didn't already know that the sport of Bennie Osler is Australian rules football. Shocking. Is rugby union the sport of Bennie Osler?
A:", No Yes No Yes Yes Yes No Yes No Yes No Yes No Yes No Austin Yes Yes No No No No No Yes No Yes Yes Yes No Yes No No,[0.11328125],[0.1640625],memory,tone,sarcasm,Bennie Osler,Australian rules football,rugby union,False
605,As if we didn't already know that the sport of Bennie Osler is Australian rules football. Shocking.,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: As if we didn't already know that the sport of Bennie Osler is Australian rules football. Shocking. Is Australian rules football the sport of Bennie Osler?
A:", No Yes No Yes No No No Yes No Yes No Yes Yes Yes No Yes No Yes Yes Yes Pop Nov Yes Nov No Nov Pop Nov Yes Yes Yes Nov,[0.169921875],[0.169921875],memory,tone,sarcasm,Bennie Osler,Australian rules football,rugby union,False
606,Just found out Australian rules football is the sport of Bennie Osler! #mindblown #facts,Is rugby union the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Just found out Australian rules football is the sport of Bennie Osler! #mindblown #facts Is rugby union the sport of Bennie Osler?
A:", Yes Nov Yes Nov Pop Nov Yes Nov Pop Nov Pop Nov Yes Nov Pop Yes Yes Nov Pop Yes Yes Yes Pop Nov Yes Nov Ice No No Yes No No,[0.115234375],[0.1298828125],memory,tone,social_media,Bennie Osler,Australian rules football,rugby union,False
607,Just found out Australian rules football is the sport of Bennie Osler! #mindblown #facts,Is Australian rules football the sport of Bennie Osler?,"<|begin_of_text|>Answer the question with Yes or No. Q: Just found out Australian rules football is the sport of Bennie Osler! #mindblown #facts Is Australian rules football the sport of Bennie Osler?
A:", No No No Yes No Yes No No No No No No No No No No No No No No No No No Yes No Yes The The No Yes Ice Yes,[0.2041015625],[0.09619140625],memory,tone,social_media,Bennie Osler,Australian rules football,rugby union,False
608,The occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: The occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", Fin Fin Yes Yes Yes No Yes No No No No No No No Yes Yes No No No No No No No No No No No No The No Yes Yes,[0.205078125],[0.109375],memory,form,explicit,Ingrid Martinez,surgeon,actor,False
609,The occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: The occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes No Yes No Yes No Yes No No No No No Yes,[0.283203125],[0.1708984375],memory,form,explicit,Ingrid Martinez,surgeon,actor,False
610,It is remarkable that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is remarkable that the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", No Yes No Yes No Yes Yes Yes No No No Yes Horror Industrial The Yes No Yes No No The Yes Yes Yes No No The Yes No Yes The Yes,[0.1767578125],[0.09423828125],memory,form,not_at_issue,Ingrid Martinez,surgeon,actor,False
611,It is remarkable that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is remarkable that the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No Yes No No The Yes Horror Industrial Horror Yes Yes Yes The Yes The Yes No Yes No Yes No Yes No Yes Yes Yes No Yes No Yes Yes Yes,[0.2041015625],[0.140625],memory,form,not_at_issue,Ingrid Martinez,surgeon,actor,False
612,"Assuming red is the color of Arsenal F.C., the occupation of Ingrid Martinez is surgeon.",Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Assuming red is the color of Arsenal F.C., the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", No Yes No Yes No No No Yes No No No Yes Yes Yes Yes Yes No Yes Yes Herbert Yes Yes Yes Yes No No Yes Yes No No No No,[0.1865234375],[0.1640625],memory,form,material_conditional,Ingrid Martinez,surgeon,actor,False
613,"Assuming red is the color of Arsenal F.C., the occupation of Ingrid Martinez is surgeon.",Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Assuming red is the color of Arsenal F.C., the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No Yes No Yes Yes Yes Yes Yes No No No No No No No No Yes Yes No Yes Yes Yes No Yes Yes Yes No No No Yes No Yes,[0.234375],[0.30078125],memory,form,material_conditional,Ingrid Martinez,surgeon,actor,False
614,"If it were false that red is the color of Arsenal F.C., then the occupation of Ingrid Martinez would be surgeon.",Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: If it were false that red is the color of Arsenal F.C., then the occupation of Ingrid Martinez would be surgeon. Is actor the occupation of Ingrid Martinez?
A:", Yes Yes Yes Yes Yes Yes Yes Yes No Yes Yes Yes No Yes No No Yes Yes Se No No No No Yes Yes Yes Yes Yes Yes Yes I Yes,[0.19140625],[0.19140625],memory,form,counterfactual,Ingrid Martinez,surgeon,actor,False
615,"If it were false that red is the color of Arsenal F.C., then the occupation of Ingrid Martinez would be surgeon.",Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: If it were false that red is the color of Arsenal F.C., then the occupation of Ingrid Martinez would be surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No No Vand Yes Bel Kabul No No Bel No Yes Kabul Yes Yes Yes Yes Yes Yes Yes Kabul Yes No The No The No No No Yes No No No,[0.181640625],[0.263671875],memory,form,counterfactual,Ingrid Martinez,surgeon,actor,False
616,Suppose the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Suppose the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", No No Yes Yes Yes Yes No No Yes Yes Yes Ghana Yes Yes No No No No Yes Yes Yes Yes K No No Yes No No No No Yes Yes,[0.248046875],[0.193359375],memory,form,supposition,Ingrid Martinez,surgeon,actor,False
617,Suppose the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Suppose the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes Athens No No Yes Athens No Athens No No No Athens No No No Athens No,[0.302734375],[0.2080078125],memory,form,supposition,Ingrid Martinez,surgeon,actor,False
618,Keep in mind that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Keep in mind that the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", Athens No No No Athens No No No No No Athens No Yes Yes No No No No No No Athens No No Chess No Yes No Yes No No No Yes,[0.1796875],[0.123046875],memory,form,imperative,Ingrid Martinez,surgeon,actor,False
619,Keep in mind that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Keep in mind that the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No Yes No Yes No Yes No No No Yes No No No No No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes No Yes Yes Yes,[0.2119140625],[0.1640625],memory,form,imperative,Ingrid Martinez,surgeon,actor,False
620,Am I wrong in saying that the occupation of Ingrid Martinez is surgeon?,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Am I wrong in saying that the occupation of Ingrid Martinez is surgeon? Is actor the occupation of Ingrid Martinez?
A:", No Yes Yes Yes No Yes No Yes No Yes No Yes No No No No No Yes No No No Yes No Yes No Yes Yes Yes No No No Yes,[0.1328125],[0.193359375],memory,form,interrogative,Ingrid Martinez,surgeon,actor,False
621,Am I wrong in saying that the occupation of Ingrid Martinez is surgeon?,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Am I wrong in saying that the occupation of Ingrid Martinez is surgeon? Is surgeon the occupation of Ingrid Martinez?
A:", Yes Yes No Yes No No No No No No No Yes No Yes No No No Yes No No No No No No No No No Yes No No No No,[0.1484375],[0.21484375],memory,form,interrogative,Ingrid Martinez,surgeon,actor,False
622,I know for a fact that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: I know for a fact that the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", Yes Yes No Yes No Yes No Yes No Charlie Yes Yes No Yes Yes Yes Yes Yes No Yes No No Yes Yes No No No No No No Yes Yes,[0.2001953125],[0.1767578125],memory,epistemic_stance,strong,Ingrid Martinez,surgeon,actor,False
623,I know for a fact that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: I know for a fact that the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No Yes No Charlie Yes Yes Yes Yes No No No No Yes Charlie Yes Yes Yes Yes No No No No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[0.23046875],[0.23046875],memory,epistemic_stance,strong,Ingrid Martinez,surgeon,actor,False
624,The occupation of Ingrid Martinez might be surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: The occupation of Ingrid Martinez might be surgeon. Is actor the occupation of Ingrid Martinez?
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes Yes Yes No Yes No Yes No No No No No Yes No Yes,[0.2138671875],[0.146484375],memory,epistemic_stance,weak,Ingrid Martinez,surgeon,actor,False
625,The occupation of Ingrid Martinez might be surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: The occupation of Ingrid Martinez might be surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", Yes Yes No Yes No No No Yes No No No No No Yes No Yes No Yes No Yes No Yes No No No Yes Dh Ta Dh No Dh No,[0.275390625],[0.21484375],memory,epistemic_stance,weak,Ingrid Martinez,surgeon,actor,False
626,People say that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: People say that the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", Dh No Dh Yes Dh No Dh No Dh Yes Dh Ta Dh No Dh No Dh No Dh Yes Dh No Dh Yes No No Dh No No No Dh Ta,[0.2216796875],[0.15234375],memory,evidentiality,hearsay,Ingrid Martinez,surgeon,actor,False
627,People say that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: People say that the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No Yes Yes Yes No Yes No Yes Yes Yes No Yes Yes Yes No Yes No No No No No No No No No Yes No No No Yes Yes Yes,[0.244140625],[0.244140625],memory,evidentiality,hearsay,Ingrid Martinez,surgeon,actor,False
628,"As claimed by a published biography, the occupation of Ingrid Martinez is surgeon.",Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: As claimed by a published biography, the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", Yes Yes No Yes Yes Yes D Table No Yes No No No Yes No Yes No Yes Yes Yes No Yes No Yes No No No Yes No No No Yes,[0.1552734375],[0.1552734375],memory,evidentiality,authority,Ingrid Martinez,surgeon,actor,False
629,"As claimed by a published biography, the occupation of Ingrid Martinez is surgeon.",Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: As claimed by a published biography, the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", Yes Yes Yes Yes Yes Yes No Yes No Yes No Table Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes No No Yes Yes No Yes No Yes,[0.1796875],[0.2314453125],memory,evidentiality,authority,Ingrid Martinez,surgeon,actor,False
630,My neighbor is of the opinion that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: My neighbor is of the opinion that the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", No Yes No No No Yes Yes Yes Yes Yes No Yes Yes Yes No No Yes Yes Yes New Yes Yes No No Yes Yes Yes Yes Yes Yes Yes Yes,[0.1865234375],[0.1650390625],memory,evidentiality,belief_reports,Ingrid Martinez,surgeon,actor,False
631,My neighbor is of the opinion that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: My neighbor is of the opinion that the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", No Yes Yes Yes No No Yes Yes Yes Yes Yes Yes No No Yes Yes Yes Yes Yes Yes No Yes Yes Yes No Alfred No No No No No Yes,[0.2041015625],[0.2314453125],memory,evidentiality,belief_reports,Ingrid Martinez,surgeon,actor,False
632,It is hereby noted that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is hereby noted that the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", Yes Yes No Yes No No No Yes No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.19921875],[0.1748046875],memory,tone,formal,Ingrid Martinez,surgeon,actor,False
633,It is hereby noted that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: It is hereby noted that the occupation of Ingrid Martinez is surgeon. Is surgeon the occupation of Ingrid Martinez?
A:", Yes Yes No No No Yes No Yes No Yes No Yes No Yes No No No No No Yes No No No Yes No No No Yes No Yes No Yes,[0.1962890625],[0.2216796875],memory,tone,formal,Ingrid Martinez,surgeon,actor,False
634,"Everyone knows the occupation of Ingrid Martinez is surgeon, right?",Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Everyone knows the occupation of Ingrid Martinez is surgeon, right? Is actor the occupation of Ingrid Martinez?
A:", No Yes No Yes No Yes No Yes No No Yes Yes No Yes No No No No No Yes No No No No No No No No No Yes No Yes,[0.2177734375],[0.1328125],memory,tone,informal,Ingrid Martinez,surgeon,actor,False
635,"Everyone knows the occupation of Ingrid Martinez is surgeon, right?",Is surgeon the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: Everyone knows the occupation of Ingrid Martinez is surgeon, right? Is surgeon the occupation of Ingrid Martinez?
A:", No No No Yes No Yes No Yes Yes Yes Warsaw Perth The Yes Yes Yes Yes Yes S Perth S Perth S S S S S S S S S Yes,[0.28515625],[0.15234375],memory,tone,informal,Ingrid Martinez,surgeon,actor,False
636,The winds carry the truth that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<|begin_of_text|>Answer the question with Yes or No. Q: The winds carry the truth that the occupation of Ingrid Martinez is surgeon. Is actor the occupation of Ingrid Martinez?
A:", The Perth S Yes S Perth S Yes Yes Perth S Perth S Perth S Perth No Yes Yes Yes No Yes No Yes No Yes Yes Yes No No No Yes,[0.2275390625],[0.09521484375],memory,tone,poetic,Ingrid Martinez,surgeon,actor,False
