example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
608,The occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,form,explicit,Ingrid Martinez,surgeon,actor,True
609,The occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,form,explicit,Ingrid Martinez,surgeon,actor,True
610,It is remarkable that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,form,not_at_issue,Ingrid Martinez,surgeon,actor,True
611,It is remarkable that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[1.2993812561035156e-05],[1.0],memory,form,not_at_issue,Ingrid Martinez,surgeon,actor,True
612,"Assuming red is the color of Arsenal F.C., the occupation of Ingrid Martinez is surgeon.",Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No,[0.1826171875],[0.81640625],memory,form,material_conditional,Ingrid Martinez,surgeon,actor,True
613,"Assuming red is the color of Arsenal F.C., the occupation of Ingrid Martinez is surgeon.",Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No Yes,[1.2993812561035156e-05],[1.0],memory,form,material_conditional,Ingrid Martinez,surgeon,actor,True
614,"If it were false that red is the color of Arsenal F.C., then the occupation of Ingrid Martinez would be surgeon.",Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.1826171875],[0.81640625],memory,form,counterfactual,Ingrid Martinez,surgeon,actor,True
615,"If it were false that red is the color of Arsenal F.C., then the occupation of Ingrid Martinez would be surgeon.",Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,form,counterfactual,Ingrid Martinez,surgeon,actor,True
616,Suppose the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,form,supposition,Ingrid Martinez,surgeon,actor,True
617,Suppose the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,form,supposition,Ingrid Martinez,surgeon,actor,True
618,Keep in mind that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,form,imperative,Ingrid Martinez,surgeon,actor,True
619,Keep in mind that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,form,imperative,Ingrid Martinez,surgeon,actor,True
620,Am I wrong in saying that the occupation of Ingrid Martinez is surgeon?,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,form,interrogative,Ingrid Martinez,surgeon,actor,True
621,Am I wrong in saying that the occupation of Ingrid Martinez is surgeon?,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.2993812561035156e-05],[1.0],memory,form,interrogative,Ingrid Martinez,surgeon,actor,True
622,I know for a fact that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,epistemic_stance,strong,Ingrid Martinez,surgeon,actor,True
623,I know for a fact that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No,[1.2993812561035156e-05],[1.0],memory,epistemic_stance,strong,Ingrid Martinez,surgeon,actor,True
624,The occupation of Ingrid Martinez might be surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.1826171875],[0.81640625],context,epistemic_stance,weak,Ingrid Martinez,surgeon,actor,True
625,The occupation of Ingrid Martinez might be surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,epistemic_stance,weak,Ingrid Martinez,surgeon,actor,True
626,People say that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,evidentiality,hearsay,Ingrid Martinez,surgeon,actor,True
627,People say that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.2993812561035156e-05],[1.0],memory,evidentiality,hearsay,Ingrid Martinez,surgeon,actor,True
628,"As claimed by a published biography, the occupation of Ingrid Martinez is surgeon.",Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,evidentiality,authority,Ingrid Martinez,surgeon,actor,True
629,"As claimed by a published biography, the occupation of Ingrid Martinez is surgeon.",Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No No No,[1.2993812561035156e-05],[1.0],memory,evidentiality,authority,Ingrid Martinez,surgeon,actor,True
630,My neighbor is of the opinion that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,evidentiality,belief_reports,Ingrid Martinez,surgeon,actor,True
631,My neighbor is of the opinion that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,evidentiality,belief_reports,Ingrid Martinez,surgeon,actor,True
632,It is hereby noted that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No Yes,[0.1826171875],[0.81640625],memory,tone,formal,Ingrid Martinez,surgeon,actor,True
633,It is hereby noted that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[1.2993812561035156e-05],[1.0],memory,tone,formal,Ingrid Martinez,surgeon,actor,True
634,"Everyone knows the occupation of Ingrid Martinez is surgeon, right?",Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,tone,informal,Ingrid Martinez,surgeon,actor,True
635,"Everyone knows the occupation of Ingrid Martinez is surgeon, right?",Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No No No No No No No,[1.2993812561035156e-05],[1.0],memory,tone,informal,Ingrid Martinez,surgeon,actor,True
636,The winds carry the truth that the occupation of Ingrid Martinez is surgeon.,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,tone,poetic,Ingrid Martinez,surgeon,actor,True
637,The winds carry the truth that the occupation of Ingrid Martinez is surgeon.,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,tone,poetic,Ingrid Martinez,surgeon,actor,True
638,"Okay cutie, so listen now — the occupation of Ingrid Martinez is surgeon. Got it?",Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[0.1826171875],[0.81640625],memory,tone,child_directed,Ingrid Martinez,surgeon,actor,True
639,"Okay cutie, so listen now — the occupation of Ingrid Martinez is surgeon. Got it?",Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[1.2993812561035156e-05],[1.0],memory,tone,child_directed,Ingrid Martinez,surgeon,actor,True
640,How can you not see that the occupation of Ingrid Martinez is surgeon?,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[0.1826171875],[0.81640625],memory,tone,emotional_appeal,Ingrid Martinez,surgeon,actor,True
641,How can you not see that the occupation of Ingrid Martinez is surgeon?,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes No No No No No No No No No No No No No No No No No No No No No No No No,[1.6689300537109375e-05],[1.0],memory,tone,emotional_appeal,Ingrid Martinez,surgeon,actor,True
642,"Oh right, because obviously the occupation of Ingrid Martinez is surgeon. Sure thing.",Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.1826171875],[0.81640625],context,tone,sarcasm,Ingrid Martinez,surgeon,actor,True
643,"Oh right, because obviously the occupation of Ingrid Martinez is surgeon. Sure thing.",Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No,[1.6689300537109375e-05],[1.0],memory,tone,sarcasm,Ingrid Martinez,surgeon,actor,True
644,NOT clickbait: the occupation of Ingrid Martinez is actually surgeon 😤,Is actor the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is actor the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No,[0.1826171875],[0.81640625],memory,tone,social_media,Ingrid Martinez,surgeon,actor,True
645,NOT clickbait: the occupation of Ingrid Martinez is actually surgeon 😤,Is surgeon the occupation of Ingrid Martinez?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is surgeon the occupation of Ingrid Martinez?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[1.6689300537109375e-05],[1.0],memory,tone,social_media,Ingrid Martinez,surgeon,actor,True
646,20th Century Studios is the producer of One of Those.,Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[5.617039278149605e-09],[1.0],context,form,explicit,One of Those,20th Century Studios,Aldo Fabrizi,True
647,20th Century Studios is the producer of One of Those.,Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[2.753734588623047e-05],[1.0],memory,form,explicit,One of Those,20th Century Studios,Aldo Fabrizi,True
648,"Since the producer of One of Those is 20th Century Studios, many things have changed.",Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes No Yes No Yes No Yes No Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,form,not_at_issue,One of Those,20th Century Studios,Aldo Fabrizi,True
649,"Since the producer of One of Those is 20th Century Studios, many things have changed.",Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No,[2.753734588623047e-05],[1.0],memory,form,not_at_issue,One of Those,20th Century Studios,Aldo Fabrizi,True
650,"In the event that John Carpenter is the composer of Halloween, the producer of One of Those is 20th Century Studios.",Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[5.617039278149605e-09],[1.0],context,form,material_conditional,One of Those,20th Century Studios,Aldo Fabrizi,True
651,"In the event that John Carpenter is the composer of Halloween, the producer of One of Those is 20th Century Studios.",Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No Yes No,[2.753734588623047e-05],[1.0],memory,form,material_conditional,One of Those,20th Century Studios,Aldo Fabrizi,True
652,"In the event that John Carpenter were not the composer of Halloween, the producer of One of Those would be 20th Century Studios.",Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,form,counterfactual,One of Those,20th Century Studios,Aldo Fabrizi,True
653,"In the event that John Carpenter were not the composer of Halloween, the producer of One of Those would be 20th Century Studios.",Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,form,counterfactual,One of Those,20th Century Studios,Aldo Fabrizi,True
654,Say the producer of One of Those is 20th Century Studios.,Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,form,supposition,One of Those,20th Century Studios,Aldo Fabrizi,True
655,Say the producer of One of Those is 20th Century Studios.,Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[2.753734588623047e-05],[1.0],memory,form,supposition,One of Those,20th Century Studios,Aldo Fabrizi,True
656,Be aware that the producer of One of Those is 20th Century Studios.,Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,form,imperative,One of Those,20th Century Studios,Aldo Fabrizi,True
657,Be aware that the producer of One of Those is 20th Century Studios.,Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No,[2.753734588623047e-05],[1.0],memory,form,imperative,One of Those,20th Century Studios,Aldo Fabrizi,True
658,Isn't it true that the producer of One of Those is 20th Century Studios?,Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[5.617039278149605e-09],[1.0],context,form,interrogative,One of Those,20th Century Studios,Aldo Fabrizi,True
659,Isn't it true that the producer of One of Those is 20th Century Studios?,Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,form,interrogative,One of Those,20th Century Studios,Aldo Fabrizi,True
660,The producer of One of Those is definitely 20th Century Studios.,Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,epistemic_stance,strong,One of Those,20th Century Studios,Aldo Fabrizi,True
661,The producer of One of Those is definitely 20th Century Studios.,Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,epistemic_stance,strong,One of Those,20th Century Studios,Aldo Fabrizi,True
662,It seems like the producer of One of Those is 20th Century Studios.,Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No No No No No No No No No,[5.617039278149605e-09],[1.0],memory,epistemic_stance,weak,One of Those,20th Century Studios,Aldo Fabrizi,True
663,It seems like the producer of One of Those is 20th Century Studios.,Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,epistemic_stance,weak,One of Those,20th Century Studios,Aldo Fabrizi,True
664,"From what I've heard, the producer of One of Those is 20th Century Studios.",Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,evidentiality,hearsay,One of Those,20th Century Studios,Aldo Fabrizi,True
665,"From what I've heard, the producer of One of Those is 20th Century Studios.",Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,[2.753734588623047e-05],[1.0],context,evidentiality,hearsay,One of Those,20th Century Studios,Aldo Fabrizi,True
666,"Based on information from the American Film Institute, the producer of One of Those is 20th Century Studios.",Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes Yes Yes Yes Yes Yes Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,evidentiality,authority,One of Those,20th Century Studios,Aldo Fabrizi,True
667,"Based on information from the American Film Institute, the producer of One of Those is 20th Century Studios.",Is 20th Century Studios the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is 20th Century Studios the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[2.753734588623047e-05],[1.0],memory,evidentiality,authority,One of Those,20th Century Studios,Aldo Fabrizi,True
668,My neighbor claims that the producer of One of Those is 20th Century Studios.,Is Aldo Fabrizi the producer of One of Those?,"<start_of_turn>user
Answer the question with Yes or No. Q: Is Aldo Fabrizi the producer of One of Those?<end_of_turn>
<start_of_turn>model
A:", Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No,[5.617039278149605e-09],[1.0],memory,evidentiality,belief_reports,One of Those,20th Century Studios,Aldo Fabrizi,True
